"Date","Open","High","Low","Close","Volume"
"04/14/2020","6.875","7.133","6.8472","7.0987","530,946,800"
"04/13/2020","6.5137","6.755","6.425","6.7462","398,407,280"
"04/09/2020","6.8","6.823","6.5105","6.5738","526,248,000"
"04/08/2020","6.5853","6.6988","6.515","6.6738","542,444,400"
"04/07/2020","6.9325","6.9562","6.4325","6.4757","784,522,000"
"04/06/2020","6.381","6.747","6.3232","6.71","727,882,400"
"04/03/2020","6.349","6.3907","5.9597","6.0977","663,214,000"
"04/02/2020","6.106","6.4","6.0578","6.3868","675,764,400"
"04/01/2020","6.3913","6.5382","6.032","6.0767","656,913,200"
"03/31/2020","6.68","6.885","6.4437","6.59","949,960,400"
"03/30/2020","6.384","6.649","6.3398","6.6398","602,250,000"
"03/27/2020","6.25","6.5779","6.217","6.3182","638,829,600"
"03/26/2020","6.3485","6.5555","6.25","6.431","697,587,600"
"03/25/2020","6.345","6.5455","6.0915","6.1405","793,430,800"
"03/24/2020","5.725","6.3165","5.7012","6.2295","1,101,644,000"
"03/23/2020","5.1428","5.412","4.963","5.3172","643,874,800"
"03/20/2020","5.475","5.758","5.1283","5.1437","804,634,000"
"03/19/2020","5.049","5.4182","4.8347","5.3243","765,514,000"
"03/18/2020","5.0024","5.2485","4.517","5.0705","874,266,400"
"03/17/2020","5.0228","5.5215","4.775","5.4318","833,632,000"
"03/16/2020","5.3102","5.6525","4.85","4.91","726,972,000"
"03/13/2020","5.7625","6.0255","5.4902","6.021","634,837,600"
"03/12/2020","5.6365","5.903","5.395","5.4078","816,541,600"
"03/11/2020","6.3864","6.415","6.0643","6.1617","502,067,600"
"03/10/2020","6.4135","6.527","6.1498","6.527","580,648,800"
"03/09/2020","5.9975","6.485","5.9545","6.136","614,158,400"
"03/06/2020","6.652","6.7097","6.45","6.651","515,412,400"
"03/05/2020","6.9125","7.08","6.7875","6.8323","540,327,600"
"03/04/2020","6.755","7.1223","6.68","7.1128","597,407,200"
"03/03/2020","6.9667","7.0267","6.5615","6.6472","652,793,200"
"03/02/2020","6.9225","6.9398","6.525","6.9108","890,745,600"
"02/28/2020","6.0614","6.8115","6.0447","6.7518","1,134,675,200"
"02/27/2020","6.3725","6.675","6.2222","6.315","906,414,800"
"02/26/2020","6.5515","6.8863","6.55","6.6913","749,661,600"
"02/25/2020","6.9076","6.9698","6.449","6.5512","1,055,497,600"
"02/24/2020","6.7547","7.0468","6.7","6.832","856,914,800"
"02/21/2020","7.6048","7.63","7.2665","7.3518","769,293,200"
"02/20/2020","7.8191","7.908","7.4088","7.7175","810,050,400"
"02/19/2020","7.5373","7.8853","7.5371","7.8675","694,331,200"
"02/18/2020","7.1411","7.4328","7.1215","7.4143","621,881,200"
"02/14/2020","7.1815","7.3742","7.15","7.2447","1,041,923,600"
"02/13/2020","6.7553","6.837","6.7278","6.7695","528,015,200"
"02/12/2020","6.7503","6.82","6.7112","6.8135","374,644,720"
"02/11/2020","6.683","6.8125","6.6208","6.6973","638,556,800"
"02/10/2020","6.3125","6.575","6.3075","6.5743","529,607,600"
"02/07/2020","6.316","6.3383","6.2643","6.2897","189,752,120"
"02/06/2020","6.3035","6.3563","6.222","6.3561","218,282,040"
"02/05/2020","6.2998","6.31","6.1852","6.269","208,220,080"
"02/04/2020","6.1508","6.1975","6.1005","6.1783","271,543,560"
"02/03/2020","5.8925","6.0278","5.8863","6.0083","255,928,200"
"01/31/2020","6.0992","6.1113","5.8688","5.9108","370,419,720"
"01/30/2020","6.0403","6.1588","5.985","6.1452","290,503,600"
"01/29/2020","6.1848","6.221","6.0985","6.1385","259,451,160"
"01/28/2020","6.0713","6.2317","6.0179","6.1993","310,976,040"
"01/27/2020","5.956","6.0563","5.8057","6.005","470,534,000"
"01/24/2020","6.4375","6.4875","6.2075","6.262","373,513,560"
"01/23/2020","6.293","6.33","6.2038","6.3215","244,514,440"
"01/22/2020","6.244","6.3398","6.225","6.2512","239,238,680"
"01/21/2020","6.1951","6.2322","6.1643","6.1985","217,917,000"
"01/17/2020","6.2425","6.25","6.1842","6.232","253,790,560"
"01/16/2020","6.193","6.2293","6.1694","6.2233","284,191,640"
"01/15/2020","6.1947","6.2172","6.1132","6.1392","263,105,440"
"01/14/2020","6.2565","6.282","6.1688","6.182","359,579,320"
"01/13/2020","6.1915","6.3247","6.1688","6.2995","320,338,040"
"01/10/2020","6.1833","6.2138","6.0938","6.108","316,462,400"
"01/09/2020","6.0963","6.1482","6.0214","6.0755","255,442,120"
"01/08/2020","5.994","6.051","5.9537","6.0095","277,240,680"
"01/07/2020","5.955","6.0442","5.9097","5.9982","319,205,760"
"01/06/2020","5.808","5.9318","5.7817","5.9265","262,912,480"
"01/03/2020","5.8775","5.9458","5.8525","5.9017","205,772,320"
"01/02/2020","5.9688","5.9977","5.918","5.9977","237,678,760"
"12/31/2019","5.7725","5.8919","5.7533","5.8825","231,211,320"
"12/30/2019","5.8998","5.905","5.7765","5.808","258,247,120"
"12/27/2019","5.995","6.0085","5.8952","5.9218","254,810,040"
"12/26/2019","5.969","6.008","5.95","5.9798","183,218,040"
"12/24/2019","5.955","5.9828","5.9205","5.9655","138,863,880"
"12/23/2019","6.013","6.0453","5.9597","5.9705","355,392,600"
"12/20/2019","5.9532","6.0098","5.9339","5.9843","603,384,400"
"12/19/2019","5.7725","5.9","5.7675","5.8865","453,106,800"
"12/18/2019","5.7423","5.7985","5.7337","5.7378","344,278,760"
"12/17/2019","5.6475","5.73","5.638","5.7073","323,263,920"
"12/16/2019","5.6475","5.7016","5.6193","5.6288","321,307,360"
"12/13/2019","5.6048","5.7245","5.5455","5.5998","454,967,200"
"12/12/2019","5.4045","5.62","5.3955","5.6018","406,083,200"
"12/11/2019","5.36","5.439","5.3575","5.4335","234,009,880"
"12/10/2019","5.3345","5.4015","5.2815","5.3495","256,689,120"
"12/09/2019","5.2813","5.3593","5.2725","5.3042","215,132,800"
"12/06/2019","5.288","5.3373","5.278","5.3042","232,418,280"
"12/05/2019","5.2575","5.2732","5.1877","5.2185","185,137,760"
"12/04/2019","5.2755","5.298","5.2068","5.2355","273,618,360"
"12/03/2019","5.0468","5.1955","5.0092","5.1915","474,146,000"
"12/02/2019","5.4115","5.425","5.216","5.2313","373,869,680"
"11/29/2019","5.425","5.4535","5.3945","5.4185","141,556,960"
"11/27/2019","5.4668","5.5012","5.4295","5.456","216,428,720"
"11/26/2019","5.5125","5.5172","5.4185","5.425","385,680,920"
"11/25/2019","5.401","5.5352","5.388","5.5302","507,347,600"
"11/22/2019","5.2773","5.3241","5.2485","5.2722","224,098,800"
"11/21/2019","5.275","5.331","5.2328","5.2545","288,389,200"
"11/20/2019","5.1768","5.3637","5.1641","5.2795","473,017,600"
"11/19/2019","5.2758","5.2995","5.1413","5.1997","415,380,400"
"11/18/2019","5.0972","5.3338","5.0942","5.307","575,318,400"
"11/15/2019","5.2425","5.2945","5.0159","5.1048","1,054,216,400"
"11/14/2019","5.2233","5.247","5.1629","5.2447","527,006,800"
"11/13/2019","5.2088","5.2365","5.1475","5.2142","302,364,960"
"11/12/2019","5.243","5.2965","5.2077","5.2402","283,838,840"
"11/11/2019","5.1937","5.2278","5.107","5.2045","243,789,440"
"11/08/2019","5.1915","5.2263","5.1537","5.1945","189,407,480"
"11/07/2019","5.2777","5.2925","5.1635","5.2085","280,339,920"
"11/06/2019","5.216","5.2417","5.1028","5.1908","269,013,400"
"11/05/2019","5.2622","5.2885","5.192","5.2402","300,868,480"
"11/04/2019","5.1463","5.275","5.123","5.2625","376,716,200"
"11/01/2019","4.99","5.0972","4.9648","5.0648","283,638,240"
"10/31/2019","5.054","5.075","4.9452","5.0255","209,732,600"
"10/30/2019","5.1","5.1057","5.0065","5.075","205,961,520"
"10/29/2019","5.1558","5.1623","5.0535","5.073","211,236,800"
"10/28/2019","5.1575","5.2225","5.1279","5.1697","330,791,640"
"10/25/2019","5.0025","5.1345","4.9947","5.1135","423,091,600"
"10/24/2019","4.9188","4.9553","4.8845","4.9215","239,037,320"
"10/23/2019","4.8078","4.8915","4.7758","4.8773","285,770,000"
"10/22/2019","4.9575","5.0633","4.8825","4.8902","337,369,120"
"10/21/2019","4.824","4.9138","4.805","4.9002","266,967,240"
"10/18/2019","4.8578","4.8905","4.6875","4.7622","307,624,200"
"10/17/2019","4.9","4.9454","4.8025","4.8572","264,316,960"
"10/16/2019","4.875","4.9805","4.8438","4.8552","432,753,200"
"10/15/2019","4.754","4.9822","4.74","4.9093","667,985,200"
"10/14/2019","4.641","4.6842","4.6096","4.6632","210,335,760"
"10/11/2019","4.6602","4.7335","4.6413","4.6498","450,866,800"
"10/10/2019","4.5155","4.627","4.5103","4.5758","327,515,560"
"10/09/2019","4.508","4.5675","4.479","4.5178","307,883,280"
"10/08/2019","4.516","4.516","4.4125","4.4307","449,342,800"
"10/07/2019","4.6145","4.7085","4.6057","4.6082","488,313,600"
"10/04/2019","4.535","4.5788","4.4695","4.5492","267,960,200"
"10/03/2019","4.3305","4.539","4.3","4.5328","462,730,800"
"10/02/2019","4.328","4.34","4.2533","4.326","295,661,760"
"10/01/2019","4.375","4.525","4.3453","4.35","367,566,000"
"09/30/2019","4.32","4.362","4.2885","4.3518","193,199,080"
"09/27/2019","4.3915","4.4425","4.233","4.294","365,958,960"
"09/26/2019","4.446","4.4547","4.3822","4.4335","237,825,920"
"09/25/2019","4.3128","4.4755","4.2678","4.4558","313,106,880"
"09/24/2019","4.4025","4.4322","4.2775","4.3133","321,241,800"
"09/23/2019","4.3175","4.4168","4.3137","4.371","255,825,880"
"09/20/2019","4.4225","4.4463","4.307","4.3172","357,251,800"
"09/19/2019","4.5055","4.524","4.4128","4.4235","256,342,760"
"09/18/2019","4.5198","4.5355","4.4125","4.4995","264,037,680"
"09/17/2019","4.512","4.5309","4.4653","4.5267","228,473,120"
"09/16/2019","4.473","4.54","4.4625","4.5053","231,831,840"
"09/13/2019","4.5397","4.577","4.5045","4.5485","324,591,480"
"09/12/2019","4.655","4.71","4.5987","4.6067","327,841,000"
"09/11/2019","4.5942","4.6567","4.565","4.6082","361,511,280"
"09/10/2019","4.4795","4.6063","4.4698","4.5795","352,812,200"
"09/09/2019","4.4975","4.5995","4.496","4.5125","417,525,200"
"09/06/2019","4.47","4.5273","4.428","4.4662","376,976,760"
"09/05/2019","4.3216","4.4997","4.32","4.4935","696,485,200"
"09/04/2019","4.1653","4.2265","4.1653","4.219","228,120,360"
"09/03/2019","4.1145","4.1478","4.0813","4.1043","296,510,800"
"08/30/2019","4.2215","4.2715","4.1695","4.1878","290,908,480"
"08/29/2019","4.1225","4.2075","4.119","4.175","358,373,040"
"08/28/2019","4.0145","4.0835","3.975","4.0305","255,828,120"
"08/27/2019","4.1748","4.1775","4.0155","4.045","291,549,560"
"08/26/2019","4.1402","4.1645","4.0977","4.1363","318,594,160"
"08/23/2019","4.21","4.2648","4.041","4.061","569,497,200"
"08/22/2019","4.2905","4.3332","4.2476","4.287","303,756,720"
"08/21/2019","4.2633","4.3362","4.2415","4.2808","427,910,800"
"08/20/2019","4.264","4.2645","4.1755","4.1967","463,521,600"
"08/19/2019","4.103","4.2855","4.0868","4.2695","816,322,400"
"08/16/2019","3.9838","4.0385","3.922","3.989","1,015,385,200"
"08/15/2019","3.7708","3.7908","3.6848","3.7193","554,462,000"
"08/14/2019","3.8126","3.8237","3.7078","3.7517","419,881,200"
"08/13/2019","3.7847","3.9475","3.7455","3.9013","360,512,440"
"08/12/2019","3.802","3.8545","3.7643","3.7862","279,200,480"
"08/09/2019","3.9152","3.9188","3.8037","3.8545","341,816,720"
"08/08/2019","3.9053","3.9577","3.8475","3.9565","309,298,880"
"08/07/2019","3.7475","3.8592","3.73","3.8472","372,561,800"
"08/06/2019","3.845","3.8908","3.7607","3.8087","361,270,680"
"08/05/2019","3.845","3.8462","3.7225","3.7698","589,157,600"
"08/02/2019","4.0297","4.0995","3.982","4.0297","428,349,200"
"08/01/2019","4.2285","4.3195","4.0705","4.123","421,212,400"
"07/31/2019","4.3545","4.3554","4.1755","4.218","359,415,640"
"07/30/2019","4.3238","4.3985","4.3092","4.3863","197,770,440"
"07/29/2019","4.3695","4.3867","4.2817","4.3705","248,161,960"
"07/26/2019","4.3617","4.4238","4.3617","4.3768","274,159,880"
"07/25/2019","4.4248","4.4375","4.311","4.3345","392,698,120"
"07/24/2019","4.435","4.4722","4.3585","4.4665","366,237,480"
"07/23/2019","4.3225","4.3935","4.3068","4.3915","428,176,400"
"07/22/2019","4.2325","4.296","4.225","4.283","315,939,920"
"07/19/2019","4.293","4.2995","4.205","4.211","344,895,800"
"07/18/2019","4.2531","4.3178","4.1963","4.2545","443,178,800"
"07/17/2019","4.1787","4.2497","4.1494","4.2428","348,204,280"
"07/16/2019","4.1668","4.2043","4.1211","4.177","341,443,920"
"07/15/2019","4.2115","4.2276","4.1532","4.1818","289,839,720"
"07/12/2019","4.185","4.2618","4.185","4.1902","506,392,800"
"07/11/2019","4.075","4.198","4.0375","4.157","682,558,400"
"07/10/2019","3.9765","4.0592","3.9625","4.0015","452,076,000"
"07/09/2019","3.8878","3.961","3.875","3.9327","342,860,480"
"07/08/2019","3.9457","3.9647","3.9","3.9303","329,786,760"
"07/05/2019","4.01","4.0145","3.942","4.0057","396,553,880"
"07/03/2019","4.0793","4.085","4.0085","4.0687","246,634,240"
"07/02/2019","4.1375","4.1587","4.0425","4.0557","400,227,600"
"07/01/2019","4.3143","4.3487","4.1165","4.1543","711,533,200"
"06/28/2019","4.125","4.1342","4.0587","4.1057","397,666,360"
"06/27/2019","4.0678","4.1","4.0315","4.0808","445,441,600"
"06/26/2019","3.9152","4.043","3.9022","3.9815","584,073,200"
"06/25/2019","3.8215","3.897","3.7843","3.787","311,866,440"
"06/24/2019","3.8155","3.8462","3.768","3.8165","282,948,720"
"06/21/2019","3.8375","3.887","3.7875","3.794","434,426,800"
"06/20/2019","3.9192","3.9333","3.8379","3.8525","350,167,280"
"06/19/2019","3.8575","3.8689","3.8018","3.828","331,643,960"
"06/18/2019","3.6875","3.8777","3.6765","3.822","581,918,000"
"06/17/2019","3.6143","3.663","3.5913","3.6258","276,041,480"
"06/14/2019","3.6128","3.6372","3.5709","3.616","394,426,240"
"06/13/2019","3.6772","3.725","3.6595","3.7065","308,081,080"
"06/12/2019","3.725","3.7313","3.6397","3.655","358,891,920"
"06/11/2019","3.771","3.809","3.729","3.7687","383,870,040"
"06/10/2019","3.694","3.7797","3.694","3.7107","402,780,800"
"06/07/2019","3.6005","3.672","3.5812","3.6375","348,857,520"
"06/06/2019","3.5362","3.6193","3.5337","3.5945","408,138,400"
"06/05/2019","3.6492","3.6547","3.4955","3.532","511,615,600"
"06/04/2019","3.409","3.5802","3.3867","3.575","641,835,600"
"06/03/2019","3.3977","3.4367","3.315","3.3445","478,643,200"
"05/31/2019","3.4285","3.4612","3.3847","3.3865","389,719,680"
"05/30/2019","3.5078","3.5437","3.4392","3.4777","394,299,600"
"05/29/2019","3.5353","3.5705","3.4735","3.5085","559,801,600"
"05/28/2019","3.6465","3.6795","3.5812","3.5833","428,354,000"
"05/24/2019","3.702","3.7375","3.622","3.6288","357,585,280"
"05/23/2019","3.7422","3.7422","3.6228","3.683","591,844,400"
"05/22/2019","3.8375","3.8638","3.794","3.805","325,869,600"
"05/21/2019","3.855","3.8925","3.816","3.8765","361,849,880"
"05/20/2019","3.8138","3.8693","3.7687","3.7938","572,065,200"
"05/17/2019","3.9625","4.0927","3.8735","3.9133","1,022,068,000"
"05/16/2019","3.984","4.0476","3.9413","4.0047","781,088,000"
"05/15/2019","3.995","4.0263","3.9352","3.9895","502,320,000"
"05/14/2019","4.0012","4.0865","3.9623","4.051","524,878,800"
"05/13/2019","4.0875","4.1108","3.9453","3.9613","656,912,800"
"05/10/2019","4.2237","4.2897","4.1","4.2205","569,498,000"
"05/09/2019","4.2785","4.2882","4.135","4.2547","660,246,400"
"05/08/2019","4.3","4.4287","4.288","4.348","419,166,000"
"05/07/2019","4.4475","4.4475","4.2793","4.3277","555,218,400"
"05/06/2019","4.3875","4.5085","4.35","4.4962","422,178,000"
"05/03/2019","4.5883","4.5983","4.5133","4.5752","336,823,480"
"05/02/2019","4.5215","4.6217","4.4779","4.5797","394,685,400"
"05/01/2019","4.5777","4.6203","4.5115","4.5118","354,281,240"
"04/30/2019","4.4508","4.5507","4.4315","4.525","361,609,600"
"04/29/2019","4.4603","4.5113","4.3875","4.4832","391,022,760"
"04/26/2019","4.5178","4.5222","4.3325","4.4523","868,412,400"
"04/25/2019","4.7387","4.7613","4.5925","4.6727","491,298,800"
"04/24/2019","4.7773","4.8202","4.716","4.7793","309,274,440"
"04/23/2019","4.725","4.7983","4.7153","4.7668","331,115,600"
"04/22/2019","4.6338","4.7275","4.602","4.7118","279,323,440"
"04/18/2019","4.689","4.7233","4.6295","4.6575","351,344,520"
"04/17/2019","4.7405","4.7615","4.6597","4.6822","315,738,000"
"04/16/2019","4.657","4.7242","4.6241","4.7053","394,251,280"
"04/15/2019","4.7425","4.7475","4.5775","4.6175","439,496,000"
"04/12/2019","4.8275","4.8315","4.7415","4.7503","471,254,800"
"04/11/2019","4.805","4.8368","4.7387","4.7885","373,866,600"
"04/10/2019","4.7307","4.8285","4.7263","4.8025","440,293,200"
"04/09/2019","4.761","4.7722","4.689","4.7315","436,346,800"
"04/08/2019","4.743","4.82","4.7188","4.7947","423,474,400"
"04/05/2019","4.75","4.7912","4.7133","4.7737","480,972,000"
"04/04/2019","4.7","4.7492","4.6433","4.7065","452,506,800"
"04/03/2019","4.625","4.775","4.62","4.7155","783,255,600"
"04/02/2019","4.5812","4.6197","4.538","4.575","439,288,400"
"04/01/2019","4.5815","4.5875","4.5094","4.557","480,444,000"
"03/29/2019","4.4985","4.5135","4.4478","4.489","456,280,800"
"03/28/2019","4.4387","4.4975","4.3777","4.4313","450,775,600"
"03/27/2019","4.4475","4.4943","4.3425","4.4125","473,328,800"
"03/26/2019","4.4872","4.5438","4.3649","4.4218","699,764,800"
"03/25/2019","4.3965","4.4612","4.2778","4.3445","523,344,000"
"03/22/2019","4.571","4.62","4.4235","4.4375","746,024,800"
"03/21/2019","4.3833","4.625","4.3783","4.5985","821,669,600"
"03/20/2019","4.422","4.4757","4.325","4.36","716,504,400"
"03/19/2019","4.319","4.4375","4.302","4.3928","849,578,400"
"03/18/2019","4.277","4.3312","4.1964","4.2237","483,638,000"
"03/15/2019","4.1825","4.2882","4.179","4.2453","660,200,800"
"03/14/2019","4.2248","4.2367","4.1312","4.139","518,512,400"
"03/13/2019","4.1007","4.245","4.0933","4.2155","761,446,400"
"03/12/2019","4.0565","4.1098","3.9798","4.063","576,456,400"
"03/11/2019","3.7898","4.0515","3.7422","4.0285","851,726,800"
"03/08/2019","3.6415","3.7767","3.62","3.766","408,304,400"
"03/07/2019","3.7775","3.7872","3.685","3.7315","445,632,000"
"03/06/2019","3.904","3.9125","3.7985","3.8013","372,919,880"
"03/05/2019","3.9038","3.9514","3.849","3.913","362,023,000"
"03/04/2019","3.95","3.973","3.8625","3.9195","409,050,000"
"03/01/2019","3.9068","3.9537","3.848","3.9112","344,491,600"
"02/28/2019","3.875","3.8975","3.834","3.8565","323,930,960"
"02/27/2019","3.913","3.9398","3.8277","3.8853","499,740,800"
"02/26/2019","3.9625","4.019","3.8937","3.9275","487,596,800"
"02/25/2019","4.064","4.132","3.9585","3.9672","649,702,800"
"02/22/2019","3.9465","3.9987","3.9327","3.9798","400,436,800"
"02/21/2019","3.9765","4.0012","3.8795","3.8942","435,746,400"
"02/20/2019","3.9455","4.0315","3.9343","3.9638","529,127,600"
"02/19/2019","3.9228","3.9973","3.9035","3.916","550,796,400"
"02/15/2019","4.0738","4.0968","3.9105","3.9335","1,515,186,800"
"02/14/2019","3.821","3.8916","3.7775","3.8632","779,676,400"
"02/13/2019","3.809","3.8958","3.7952","3.822","602,596,400"
"02/12/2019","3.7","3.795","3.6855","3.7793","588,768,000"
"02/11/2019","3.6597","3.7145","3.6125","3.6612","493,203,200"
"02/08/2019","3.6178","3.715","3.6033","3.7043","460,099,600"
"02/07/2019","3.7782","3.7805","3.6423","3.6855","635,802,000"
"02/06/2019","3.7822","3.89","3.7767","3.825","701,740,800"
"02/05/2019","3.7415","3.7858","3.7075","3.7487","541,231,600"
"02/04/2019","3.6343","3.767","3.612","3.7295","527,104,800"
"02/01/2019","3.6125","3.6698","3.5645","3.6183","623,660,000"
"01/31/2019","3.4315","3.6298","3.4096","3.5938","840,365,600"
"01/30/2019","3.3668","3.4493","3.2865","3.4348","968,438,800"
"01/29/2019","3.4038","3.4525","3.2753","3.29","1,131,961,600"
"01/28/2019","3.4137","3.541","3.275","3.4503","2,509,201,600"
"01/25/2019","3.886","4.022","3.7825","4.0038","1,153,882,000"
"01/24/2019","3.8175","3.9638","3.8127","3.946","703,780,800"
"01/23/2019","3.775","3.8645","3.7008","3.7323","587,553,600"
"01/22/2019","3.8927","3.9045","3.6888","3.7193","660,230,000"
"01/18/2019","3.8432","3.9495","3.7912","3.9232","650,003,600"
"01/17/2019","3.6877","3.8333","3.6603","3.793","491,685,600"
"01/16/2019","3.7742","3.8075","3.7154","3.721","468,988,400"
"01/15/2019","3.794","3.8338","3.7283","3.7468","616,048,000"
"01/14/2019","3.668","3.7865","3.6442","3.761","728,811,600"
"01/11/2019","3.6082","3.7437","3.5802","3.7207","874,064,400"
"01/10/2019","3.545","3.6395","3.484","3.6307","522,263,200"
"01/09/2019","3.5475","3.6122","3.4965","3.5645","614,864,800"
"01/08/2019","3.6673","3.6695","3.4225","3.4958","782,858,400"
"01/07/2019","3.4625","3.6223","3.4108","3.585","704,975,200"
"01/04/2019","3.2735","3.4432","3.2425","3.4047","584,818,000"
"01/03/2019","3.3447","3.379","3.1923","3.1997","694,202,000"
"01/02/2019","3.266","3.462","3.2513","3.4055","499,251,600"
"12/31/2018","3.385","3.4177","3.3065","3.3375","464,421,600"
"12/28/2018","3.3","3.4348","3.2578","3.3413","627,854,800"
"12/27/2018","3.2748","3.3095","3.1295","3.2793","636,201,200"
"12/26/2018","3.2235","3.3285","3.1115","3.3275","693,765,200"
"12/24/2018","3.1622","3.2495","3.1125","3.177","463,839,200"
"12/21/2018","3.4043","3.4375","3.2115","3.2393","862,610,000"
"12/20/2018","3.4543","3.545","3.3172","3.3775","748,392,400"
"12/19/2018","3.6395","3.6936","3.4108","3.4628","743,577,600"
"12/18/2018","3.6338","3.7582","3.6063","3.6735","562,392,800"
"12/17/2018","3.631","3.7037","3.531","3.5895","649,458,400"
"12/14/2018","3.6803","3.7647","3.6375","3.6612","471,333,600"
"12/13/2018","3.7698","3.8345","3.686","3.7222","470,752,400"
"12/12/2018","3.7105","3.8195","3.6205","3.7225","653,276,000"
"12/11/2018","3.889","3.8973","3.625","3.7048","669,636,400"
"12/10/2018","3.645","3.8215","3.6412","3.7965","615,193,600"
"12/07/2018","3.9615","3.9718","3.6404","3.6902","680,880,400"
"12/06/2018","3.786","3.9623","3.7702","3.9573","685,843,200"
"12/04/2018","4.206","4.211","3.9125","3.9278","809,523,600"
"12/03/2018","4.315","4.367","4.1835","4.251","889,212,800"
"11/30/2018","3.9438","4.0965","3.893","4.0857","727,762,800"
"11/29/2018","4","4.0375","3.9035","3.934","544,599,600"
"11/28/2018","3.962","4.007","3.8281","4.0018","801,822,800"
"11/27/2018","3.8","3.9253","3.7637","3.8432","733,957,200"
"11/26/2018","3.7473","3.8367","3.664","3.8262","812,612,000"
"11/23/2018","3.5827","3.7397","3.5697","3.625","411,968,400"
"11/21/2018","3.8655","3.8825","3.5903","3.6178","1,024,592,000"
"11/20/2018","3.3515","3.8565","3.3327","3.727","1,689,650,400"
"11/19/2018","4.0447","4.0455","3.6157","3.6175","1,692,718,400"
"11/16/2018","4.083","4.2665","4.0403","4.1108","1,961,628,800"
"11/15/2018","4.9238","5.1325","4.8875","5.0598","742,249,200"
"11/14/2018","5.1575","5.172","4.8208","4.9298","523,933,200"
"11/13/2018","4.8373","5.1052","4.8309","4.9828","641,403,200"
"11/12/2018","5.0495","5.0717","4.7165","4.7385","614,868,000"
"11/09/2018","5.06","5.233","5.026","5.1418","411,964,000"
"11/08/2018","5.285","5.2858","5.0957","5.1498","510,309,200"
"11/07/2018","5.3438","5.4352","5.2795","5.3448","482,196,800"
"11/06/2018","5.2862","5.3712","5.2391","5.2765","298,161,440"
"11/05/2018","5.3598","5.3833","5.132","5.2942","378,904,600"
"11/02/2018","5.4432","5.55","5.2553","5.373","444,566,000"
"11/01/2018","5.3075","5.4623","5.1798","5.4527","561,972,400"
"10/31/2018","5.2412","5.3148","5.1002","5.2707","740,618,800"
"10/30/2018","4.6638","5.085","4.6405","5.075","804,383,200"
"10/29/2018","5.0998","5.1033","4.4002","4.6405","756,426,800"
"10/26/2018","4.9577","5.1211","4.828","4.9573","664,386,400"
"10/25/2018","4.8868","5.2438","4.842","5.196","948,296,800"
"10/24/2018","5.4878","5.5347","4.9713","4.9852","876,650,800"
"10/23/2018","5.5107","5.6048","5.4177","5.5265","623,486,000"
"10/22/2018","5.782","5.883","5.6768","5.7805","368,224,480"
"10/19/2018","6.044","6.0637","5.6925","5.7293","612,928,400"
"10/18/2018","6.1465","6.1852","5.9272","5.9882","522,657,600"
"10/17/2018","6.2085","6.247","6.027","6.0765","329,028,120"
"10/16/2018","5.9982","6.157","5.9485","6.1457","407,229,600"
"10/15/2018","6.15","6.15","5.8835","5.8845","448,469,600"
"10/12/2018","6.1377","6.2385","5.9912","6.1635","604,842,400"
"10/11/2018","6.0542","6.189","5.8565","5.8783","722,552,400"
"10/10/2018","6.5315","6.5777","6.14","6.1422","678,831,600"
"10/09/2018","6.6235","6.719","6.57","6.6385","273,296,440"
"10/08/2018","6.6625","6.779","6.502","6.6443","407,880,000"
"10/05/2018","6.9573","7.02","6.6885","6.7465","425,938,800"
"10/04/2018","7.1318","7.1563","6.9045","6.9822","390,620,240"
"10/03/2018","7.233","7.2405","7.0633","7.1682","320,290,560"
"10/02/2018","7.2062","7.319","7.1395","7.162","383,142,800"
"10/01/2018","7.104","7.3015","7.065","7.234","617,984,800"
"09/28/2018","6.8182","7.0479","6.79","7.0255","708,377,600"
"09/27/2018","6.7085","6.73","6.6532","6.685","214,229,360"
"09/26/2018","6.7153","6.756","6.657","6.673","268,137,600"
"09/25/2018","6.7092","6.7355","6.6227","6.7103","279,284,200"
"09/24/2018","6.555","6.646","6.467","6.6425","293,553,840"
"09/21/2018","6.669","6.715","6.5527","6.5862","432,433,600"
"09/20/2018","6.6762","6.719","6.6025","6.657","429,932,000"
"09/19/2018","6.7568","6.8175","6.7062","6.7995","223,477,280"
"09/18/2018","6.8522","6.956","6.7687","6.7755","299,206,000"
"09/17/2018","6.885","6.9345","6.8288","6.8483","204,583,360"
"09/14/2018","6.8747","6.9775","6.8375","6.9108","385,745,640"
"09/13/2018","6.7715","6.875","6.754","6.7835","304,825,840"
"09/12/2018","6.7797","6.7995","6.548","6.705","418,591,600"
"09/11/2018","6.8215","6.91","6.8005","6.82","242,773,760"
"09/10/2018","6.8193","6.8982","6.775","6.8682","219,992,400"
"09/07/2018","6.725","6.9233","6.6798","6.7965","295,212,800"
"09/06/2018","6.944","6.9465","6.7848","6.818","322,503,480"
"09/05/2018","7.0747","7.1105","6.8788","6.9605","392,839,640"
"09/04/2018","7.0038","7.1305","6.975","7.0925","391,460,120"
"08/31/2018","6.925","7.03","6.915","7.017","306,094,840"
"08/30/2018","6.9307","7.0429","6.908","6.9452","345,464,720"
"08/29/2018","6.848","6.9875","6.827","6.9623","418,914,000"
"08/28/2018","6.8915","6.9145","6.7382","6.8595","474,635,200"
"08/27/2018","6.8355","6.9725","6.8036","6.8975","504,232,000"
